race_id,race_date,track,distance_f,going,race_class,field_size,horse_id,jockey_id,trainer_id,age,weight_carried,barrier,finish_position,win,place,sp_odds
3303,2022-12-25,Newmarket,16,Soft,4,13,406,2,57,5,9.0,5,9,0,0,109.47
3303,2022-12-25,Newmarket,16,Soft,4,13,618,60,10,3,8.5,6,1,1,1,1.1
3303,2022-12-25,Newmarket,16,Soft,4,13,131,43,66,4,8.8,7,11,0,0,1030.69
3303,2022-12-25,Newmarket,16,Soft,4,13,92,52,67,6,9.7,8,7,0,0,80.65
3303,2022-12-25,Newmarket,16,Soft,4,13,496,40,1,4,9.1,9,13,0,0,6528.88
3303,2022-12-25,Newmarket,16,Soft,4,13,53,56,26,5,8.2,10,12,0,0,3696.48
3303,2022-12-25,Newmarket,16,Soft,4,13,337,53,76,7,9.2,11,8,0,0,104.55
3303,2022-12-25,Newmarket,16,Soft,4,13,205,49,59,4,9.9,12,10,0,0,946.68
3303,2022-12-25,Newmarket,16,Soft,4,13,386,18,59,6,8.3,13,4,0,0,21.63
3304,2022-12-25,Doncaster,14,Soft,5,9,24,42,11,6,8.5,1,7,0,0,54.4
3304,2022-12-25,Doncaster,14,Soft,5,9,583,24,51,4,9.3,2,2,0,1,4.9
3304,2022-12-25,Doncaster,14,Soft,5,9,447,2,56,6,9.6,3,4,0,0,6.98
3304,2022-12-25,Doncaster,14,Soft,5,9,244,23,37,3,8.6,4,1,1,1,2.06
3304,2022-12-25,Doncaster,14,Soft,5,9,782,47,27,5,9.6,5,8,0,0,225.45
3304,2022-12-25,Doncaster,14,Soft,5,9,639,22,73,6,9.6,6,9,0,0,281.39
3304,2022-12-25,Doncaster,14,Soft,5,9,335,10,47,5,8.6,7,5,0,0,10.59
3304,2022-12-25,Doncaster,14,Soft,5,9,408,45,31,3,9.7,8,6,0,0,23.44
3304,2022-12-25,Doncaster,14,Soft,5,9,308,50,10,4,9.4,9,3,0,1,6.56
3305,2022-12-25,York,12,Soft,3,7,464,12,66,6,8.2,1,2,0,1,4.56
3305,2022-12-25,York,12,Soft,3,7,71,47,4,3,9.5,2,4,0,0,8.93
3305,2022-12-25,York,12,Soft,3,7,316,48,37,7,9.4,3,1,1,1,1.73
3305,2022-12-25,York,12,Soft,3,7,679,31,19,4,9.7,4,5,0,0,13.33
3305,2022-12-25,York,12,Soft,3,7,599,10,78,4,9.5,5,7,0,0,267.1
3305,2022-12-25,York,12,Soft,3,7,796,55,79,7,8.2,6,3,0,1,7.24
3305,2022-12-25,York,12,Soft,3,7,653,48,15,4,8.4,7,6,0,0,43.41
3306,2022-12-25,Goodwood,8,Heavy,1,10,756,42,10,5,9.7,1,1,1,1,1.1
3306,2022-12-25,Goodwood,8,Heavy,1,10,93,38,54,7,9.6,2,8,0,0,1173.22
3306,2022-12-25,Goodwood,8,Heavy,1,10,70,52,47,6,8.4,3,10,0,0,1906.78
3306,2022-12-25,Goodwood,8,Heavy,1,10,119,60,37,4,8.8,4,7,0,0,535.58
3306,2022-12-25,Goodwood,8,Heavy,1,10,281,42,9,6,8.9,5,9,0,0,1269.22
3306,2022-12-25,Goodwood,8,Heavy,1,10,653,48,15,4,8.4,6,2,0,1,5.24
3306,2022-12-25,Goodwood,8,Heavy,1,10,273,31,18,6,9.7,7,3,0,1,35.27
3306,2022-12-25,Goodwood,8,Heavy,1,10,295,43,28,4,8.7,8,4,0,0,96.73
3306,2022-12-25,Goodwood,8,Heavy,1,10,57,57,55,7,9.2,9,6,0,0,374.43
3306,2022-12-25,Goodwood,8,Heavy,1,10,473,57,44,7,9.1,10,5,0,0,289.63
3307,2022-12-26,York,6,Good to Firm,5,7,182,11,31,5,9.0,1,7,0,0,143.34
3307,2022-12-26,York,6,Good to Firm,5,7,139,60,30,7,8.6,2,2,0,1,13.78
3307,2022-12-26,York,6,Good to Firm,5,7,605,15,54,4,9.4,3,1,1,1,1.1
3307,2022-12-26,York,6,Good to Firm,5,7,744,19,58,3,8.7,4,4,0,0,73.48
3307,2022-12-26,York,6,Good to Firm,5,7,218,27,38,3,9.7,5,3,0,1,59.96
3307,2022-12-26,York,6,Good to Firm,5,7,573,5,60,7,8.8,6,5,0,0,85.71
3307,2022-12-26,York,6,Good to Firm,5,7,545,32,19,7,8.7,7,6,0,0,113.0
3308,2022-12-26,Newmarket,10,Good to Soft,5,8,736,49,57,7,8.4,1,8,0,0,569.83
3308,2022-12-26,Newmarket,10,Good to Soft,5,8,648,2,47,4,9.3,2,7,0,0,403.27
3308,2022-12-26,Newmarket,10,Good to Soft,5,8,37,50,11,7,8.6,3,5,0,0,119.3
3308,2022-12-26,Newmarket,10,Good to Soft,5,8,74,46,48,6,9.3,4,1,1,1,1.1
3308,2022-12-26,Newmarket,10,Good to Soft,5,8,365,51,45,5,9.9,5,2,0,1,11.38
3308,2022-12-26,Newmarket,10,Good to Soft,5,8,588,33,36,6,9.2,6,6,0,0,337.25
3308,2022-12-26,Newmarket,10,Good to Soft,5,8,241,42,56,6,8.8,7,3,0,1,37.43
3308,2022-12-26,Newmarket,10,Good to Soft,5,8,308,50,10,4,9.3,8,4,0,0,64.24
3309,2022-12-26,York,6,Firm,4,13,689,43,22,4,9.6,1,3,0,1,11.52
3309,2022-12-26,York,6,Firm,4,13,211,42,75,6,9.3,2,8,0,0,39.62
3309,2022-12-26,York,6,Firm,4,13,247,46,29,3,8.7,3,7,0,0,39.43
3309,2022-12-26,York,6,Firm,4,13,743,54,6,6,8.9,4,6,0,0,29.76
3309,2022-12-26,York,6,Firm,4,13,755,26,3,6,8.1,5,11,0,0,62.4
3309,2022-12-26,York,6,Firm,4,13,241,29,56,6,8.7,6,9,0,0,55.43
3309,2022-12-26,York,6,Firm,4,13,623,38,25,4,8.9,7,2,0,1,4.83
3309,2022-12-26,York,6,Firm,4,13,108,8,35,7,8.7,8,1,1,1,1.69
3309,2022-12-26,York,6,Firm,4,13,660,24,58,6,9.0,9,12,0,0,64.68
3309,2022-12-26,York,6,Firm,4,13,512,34,20,3,9.1,10,4,0,0,16.26
3309,2022-12-26,York,6,Firm,4,13,327,7,24,6,9.5,11,13,0,0,84.35
3309,2022-12-26,York,6,Firm,4,13,752,55,49,7,8.6,12,5,0,0,25.67
3309,2022-12-26,York,6,Firm,4,13,216,16,26,6,9.3,13,10,0,0,55.54
3310,2022-12-26,Epsom,12,Heavy,4,11,2,59,22,5,8.2,1,4,0,0,24.58
3310,2022-12-26,Epsom,12,Heavy,4,11,101,10,41,5,8.6,2,7,0,0,218.01
3310,2022-12-26,Epsom,12,Heavy,4,11,150,13,16,4,9.0,3,2,0,1,3.25
3310,2022-12-26,Epsom,12,Heavy,4,11,298,18,21,5,8.6,4,8,0,0,386.11
3310,2022-12-26,Epsom,12,Heavy,4,11,770,56,41,7,9.4,5,1,1,1,1.46
3310,2022-12-26,Epsom,12,Heavy,4,11,40,59,47,6,8.1,6,11,0,0,939.46
3310,2022-12-26,Epsom,12,Heavy,4,11,407,13,47,4,8.1,7,10,0,0,661.06
3310,2022-12-26,Epsom,12,Heavy,4,11,640,21,13,3,9.4,8,9,0,0,459.08
3310,2022-12-26,Epsom,12,Heavy,4,11,775,9,30,6,9.9,9,5,0,0,25.23
3310,2022-12-26,Epsom,12,Heavy,4,11,648,1,47,4,9.5,10,6,0,0,60.59
3310,2022-12-26,Epsom,12,Heavy,4,11,528,45,76,6,9.7,11,3,0,1,20.41
3311,2022-12-26,Sandown,12,Good to Firm,4,12,682,55,43,3,8.5,1,6,0,0,21.01
3311,2022-12-26,Sandown,12,Good to Firm,4,12,603,35,16,5,9.6,2,2,0,1,3.89
3311,2022-12-26,Sandown,12,Good to Firm,4,12,408,45,31,3,8.9,3,7,0,0,24.14
3311,2022-12-26,Sandown,12,Good to Firm,4,12,545,32,19,7,9.1,4,12,0,0,252.14
3311,2022-12-26,Sandown,12,Good to Firm,4,12,1,36,17,7,9.9,5,4,0,0,12.25
3311,2022-12-26,Sandown,12,Good to Firm,4,12,65,48,64,7,9.8,6,9,0,0,36.65
3311,2022-12-26,Sandown,12,Good to Firm,4,12,10,32,51,6,9.4,7,10,0,0,39.63
3311,2022-12-26,Sandown,12,Good to Firm,4,12,504,44,18,4,9.9,8,1,1,1,2.27
3311,2022-12-26,Sandown,12,Good to Firm,4,12,77,48,45,7,8.7,9,11,0,0,147.52
3311,2022-12-26,Sandown,12,Good to Firm,4,12,624,31,21,5,8.7,10,3,0,1,8.52
3311,2022-12-26,Sandown,12,Good to Firm,4,12,253,17,23,4,9.8,11,8,0,0,27.93
3311,2022-12-26,Sandown,12,Good to Firm,4,12,668,50,6,6,8.1,12,5,0,0,15.43
3312,2022-12-27,Cheltenham,20,Good to Soft,4,11,157,60,66,6,9.7,1,1,1,1,1.55
3312,2022-12-27,Cheltenham,20,Good to Soft,4,11,582,13,3,5,9.5,2,4,0,0,15.54
3312,2022-12-27,Cheltenham,20,Good to Soft,4,11,471,29,39,6,9.6,3,8,0,0,491.93
3312,2022-12-27,Cheltenham,20,Good to Soft,4,11,521,2,41,5,9.8,4,11,0,0,955.43
3312,2022-12-27,Cheltenham,20,Good to Soft,4,11,284,14,75,7,9.2,5,7,0,0,84.94
3312,2022-12-27,Cheltenham,20,Good to Soft,4,11,3,56,68,5,9.6,6,10,0,0,772.63
3312,2022-12-27,Cheltenham,20,Good to Soft,4,11,661,28,33,5,8.8,7,6,0,0,29.2
3312,2022-12-27,Cheltenham,20,Good to Soft,4,11,493,40,54,4,9.1,8,5,0,0,20.93
3312,2022-12-27,Cheltenham,20,Good to Soft,4,11,781,17,79,5,9.1,9,2,0,1,4.9
3312,2022-12-27,Cheltenham,20,Good to Soft,4,11,561,6,4,7,9.8,10,3,0,1,7.25
3312,2022-12-27,Cheltenham,20,Good to Soft,4,11,27,32,24,7,9.9,11,9,0,0,607.01
3313,2022-12-27,Newmarket,20,Good to Firm,6,13,34,50,36,4,9.1,1,7,0,0,22.92
3313,2022-12-27,Newmarket,20,Good to Firm,6,13,78,34,72,7,9.4,2,4,0,0,9.03
3313,2022-12-27,Newmarket,20,Good to Firm,6,13,269,32,48,4,8.8,3,8,0,0,35.16
3313,2022-12-27,Newmarket,20,Good to Firm,6,13,458,52,4,5,8.6,4,11,0,0,128.3
3313,2022-12-27,Newmarket,20,Good to Firm,6,13,548,6,68,7,9.0,5,13,0,0,361.22
3313,2022-12-27,Newmarket,20,Good to Firm,6,13,246,32,58,7,8.0,6,9,0,0,77.57
3313,2022-12-27,Newmarket,20,Good to Firm,6,13,420,14,61,6,9.0,7,10,0,0,92.05
3313,2022-12-27,Newmarket,20,Good to Firm,6,13,377,33,5,3,8.3,8,3,0,1,7.59
3313,2022-12-27,Newmarket,20,Good to Firm,6,13,495,39,34,3,9.3,9,2,0,1,4.6
3313,2022-12-27,Newmarket,20,Good to Firm,6,13,639,5,73,6,9.2,10,12,0,0,221.73
3313,2022-12-27,Newmarket,20,Good to Firm,6,13,59,48,33,3,8.8,11,5,0,0,10.1
3313,2022-12-27,Newmarket,20,Good to Firm,6,13,710,47,28,4,8.3,12,6,0,0,14.12
3313,2022-12-27,Newmarket,20,Good to Firm,6,13,354,54,16,7,9.1,13,1,1,1,2.44
3314,2022-12-27,Sandown,20,Soft,1,6,221,1,41,4,9.1,1,2,0,1,6.53
3314,2022-12-27,Sandown,20,Soft,1,6,25,46,51,3,8.9,2,3,0,1,25.07
3314,2022-12-27,Sandown,20,Soft,1,6,388,48,57,3,10.0,3,1,1,1,1.1
3314,2022-12-27,Sandown,20,Soft,1,6,390,23,25,6,8.4,4,5,0,0,94.52
3314,2022-12-27,Sandown,20,Soft,1,6,320,49,10,7,8.4,5,6,0,0,144.06
3314,2022-12-27,Sandown,20,Soft,1,6,694,14,56,6,8.1,6,4,0,0,31.65
3315,2022-12-27,Epsom,10,Good to Soft,6,9,763,43,22,5,9.2,1,1,1,1,1.69
3315,2022-12-27,Epsom,10,Good to Soft,6,9,357,56,77,7,8.4,2,8,0,0,343.33
3315,2022-12-27,Epsom,10,Good to Soft,6,9,397,40,68,5,9.8,3,9,0,0,608.82
3315,2022-12-27,Epsom,10,Good to Soft,6,9,58,41,75,3,8.2,4,3,0,1,6.61
3315,2022-12-27,Epsom,10,Good to Soft,6,9,285,39,54,7,9.0,5,5,0,0,43.29
3315,2022-12-27,Epsom,10,Good to Soft,6,9,281,42,9,6,8.8,6,2,0,1,3.4
3315,2022-12-27,Epsom,10,Good to Soft,6,9,320,49,10,7,8.9,7,4,0,0,18.95
3315,2022-12-27,Epsom,10,Good to Soft,6,9,94,19,10,5,8.6,8,6,0,0,43.65
3315,2022-12-27,Epsom,10,Good to Soft,6,9,86,16,47,4,8.0,9,7,0,0,111.05
3316,2022-12-27,Goodwood,14,Good,2,10,551,49,1,6,9.2,1,5,0,0,12.9
3316,2022-12-27,Goodwood,14,Good,2,10,203,55,4,7,9.0,2,2,0,1,6.65
3316,2022-12-27,Goodwood,14,Good,2,10,375,59,4,4,9.5,3,1,1,1,1.5
3316,2022-12-27,Goodwood,14,Good,2,10,53,56,26,5,8.2,4,9,0,0,127.8
3316,2022-12-27,Goodwood,14,Good,2,10,529,32,26,5,9.5,5,3,0,1,10.64
3316,2022-12-27,Goodwood,14,Good,2,10,700,1,12,6,8.5,6,10,0,0,201.97
3316,2022-12-27,Goodwood,14,Good,2,10,603,35,16,5,9.2,7,8,0,0,77.99
3316,2022-12-27,Goodwood,14,Good,2,10,287,54,45,6,9.1,8,6,0,0,25.19
3316,2022-12-27,Goodwood,14,Good,2,10,353,27,12,4,9.8,9,4,0,0,12.02
3316,2022-12-27,Goodwood,14,Good,2,10,165,50,8,3,9.7,10,7,0,0,71.33
3317,2022-12-28,Ascot,7,Soft,5,13,187,10,74,3,9.0,1,1,1,1,2.68
3317,2022-12-28,Ascot,7,Soft,5,13,186,4,62,5,9.1,2,8,0,0,60.26
3317,2022-12-28,Ascot,7,Soft,5,13,587,11,38,6,8.0,3,13,0,0,3590.8
3317,2022-12-28,Ascot,7,Soft,5,13,429,49,74,5,9.1,4,2,0,1,3.87
3317,2022-12-28,Ascot,7,Soft,5,13,220,9,8,6,8.2,5,3,0,1,7.39
3317,2022-12-28,Ascot,7,Soft,5,13,153,7,17,7,8.9,6,4,0,0,7.45
3317,2022-12-28,Ascot,7,Soft,5,13,688,21,2,4,9.3,7,7,0,0,23.46
3317,2022-12-28,Ascot,7,Soft,5,13,563,33,34,5,9.5,8,6,0,0,15.58
3317,2022-12-28,Ascot,7,Soft,5,13,542,15,15,7,9.8,9,9,0,0,70.1
3317,2022-12-28,Ascot,7,Soft,5,13,33,2,17,4,8.2,10,10,0,0,128.74
3317,2022-12-28,Ascot,7,Soft,5,13,139,60,30,7,9.7,11,5,0,0,9.8
3317,2022-12-28,Ascot,7,Soft,5,13,590,38,69,6,8.1,12,12,0,0,3572.03
3317,2022-12-28,Ascot,7,Soft,5,13,639,5,73,6,9.3,13,11,0,0,3552.53
3318,2022-12-28,Goodwood,16,Good to Firm,3,6,472,58,59,5,8.1,1,3,0,1,29.1
3318,2022-12-28,Goodwood,16,Good to Firm,3,6,722,43,68,4,9.2,2,5,0,0,51.18
3318,2022-12-28,Goodwood,16,Good to Firm,3,6,288,54,34,7,9.4,3,2,0,1,6.05
3318,2022-12-28,Goodwood,16,Good to Firm,3,6,699,32,72,4,8.3,4,1,1,1,1.11
3318,2022-12-28,Goodwood,16,Good to Firm,3,6,482,12,66,3,9.4,5,4,0,0,45.07
3318,2022-12-28,Goodwood,16,Good to Firm,3,6,245,13,17,6,9.9,6,6,0,0,258.25
3319,2022-12-28,Ascot,8,Heavy,6,6,155,54,16,3,9.1,1,1,1,1,1.95
3319,2022-12-28,Ascot,8,Heavy,6,6,249,47,60,5,9.3,2,2,0,1,4.84
3319,2022-12-28,Ascot,8,Heavy,6,6,104,45,56,5,8.6,3,4,0,0,7.48
3319,2022-12-28,Ascot,8,Heavy,6,6,613,21,32,4,8.4,4,3,0,1,7.27
3319,2022-12-28,Ascot,8,Heavy,6,6,570,50,62,7,8.7,5,6,0,0,31.95
3319,2022-12-28,Ascot,8,Heavy,6,6,163,32,39,6,8.5,6,5,0,0,7.88
3320,2022-12-28,York,16,Soft,1,8,523,38,69,5,8.0,1,8,0,0,103.94
3320,2022-12-28,York,16,Soft,1,8,633,15,1,3,8.6,2,2,0,1,5.39
3320,2022-12-28,York,16,Soft,1,8,317,47,24,7,9.7,3,4,0,0,7.34
3320,2022-12-28,York,16,Soft,1,8,615,54,34,5,8.6,4,1,1,1,1.65
3320,2022-12-28,York,16,Soft,1,8,236,28,15,4,9.2,5,3,0,1,6.66
3320,2022-12-28,York,16,Soft,1,8,613,21,32,4,9.7,6,6,0,0,50.91
3320,2022-12-28,York,16,Soft,1,8,640,21,13,3,8.6,7,7,0,0,72.62
3320,2022-12-28,York,16,Soft,1,8,80,11,63,3,9.5,8,5,0,0,32.76
3321,2022-12-29,Sandown,10,Heavy,6,9,751,25,49,4,9.3,1,5,0,0,10.72
3321,2022-12-29,Sandown,10,Heavy,6,9,45,31,56,3,8.7,2,7,0,0,17.84
3321,2022-12-29,Sandown,10,Heavy,6,9,778,20,22,3,8.3,3,8,0,0,29.99
3321,2022-12-29,Sandown,10,Heavy,6,9,148,58,45,4,9.2,4,4,0,0,6.56
3321,2022-12-29,Sandown,10,Heavy,6,9,590,38,69,6,9.6,5,9,0,0,54.59
3321,2022-12-29,Sandown,10,Heavy,6,9,729,28,19,3,9.0,6,1,1,1,3.69
3321,2022-12-29,Sandown,10,Heavy,6,9,266,30,37,7,9.1,7,6,0,0,14.06
3321,2022-12-29,Sandown,10,Heavy,6,9,202,10,63,3,9.1,8,2,0,1,4.23
3321,2022-12-29,Sandown,10,Heavy,6,9,353,25,12,4,9.2,9,3,0,1,4.59
3322,2022-12-29,York,7,Good to Firm,3,12,167,1,55,3,10.0,1,11,0,0,1306.1
3322,2022-12-29,York,7,Good to Firm,3,12,789,53,2,4,9.0,2,10,0,0,585.39
3322,2022-12-29,York,7,Good to Firm,3,12,772,2,20,4,8.0,3,6,0,0,70.9
3322,2022-12-29,York,7,Good to Firm,3,12,715,50,62,6,8.6,4,5,0,0,56.97
3322,2022-12-29,York,7,Good to Firm,3,12,356,17,43,5,9.6,5,12,0,0,9539.92
3322,2022-12-29,York,7,Good to Firm,3,12,654,19,32,5,8.5,6,7,0,0,130.47
3322,2022-12-29,York,7,Good to Firm,3,12,468,10,8,7,9.3,7,3,0,1,3.28
3322,2022-12-29,York,7,Good to Firm,3,12,395,47,53,3,9.3,8,8,0,0,132.52
3322,2022-12-29,York,7,Good to Firm,3,12,698,22,80,3,8.0,9,9,0,0,154.86
3322,2022-12-29,York,7,Good to Firm,3,12,796,55,79,7,8.2,10,1,1,1,2.4
3322,2022-12-29,York,7,Good to Firm,3,12,574,56,54,6,9.4,11,2,0,1,3.01
3322,2022-12-29,York,7,Good to Firm,3,12,208,5,31,5,10.0,12,4,0,0,24.94
3323,2022-12-29,Cheltenham,10,Good to Soft,2,9,438,9,77,7,8.7,1,8,0,0,82.87
3323,2022-12-29,Cheltenham,10,Good to Soft,2,9,343,59,34,4,8.5,2,1,1,1,1.53
3323,2022-12-29,Cheltenham,10,Good to Soft,2,9,165,50,8,3,8.6,3,3,0,1,10.67
3323,2022-12-29,Cheltenham,10,Good to Soft,2,9,2,59,22,5,9.1,4,4,0,0,12.11
3323,2022-12-29,Cheltenham,10,Good to Soft,2,9,310,4,44,6,8.8,5,7,0,0,60.96
3323,2022-12-29,Cheltenham,10,Good to Soft,2,9,740,38,74,6,8.6,6,2,0,1,4.58
3323,2022-12-29,Cheltenham,10,Good to Soft,2,9,34,50,36,4,8.1,7,9,0,0,191.77
3323,2022-12-29,Cheltenham,10,Good to Soft,2,9,326,17,54,3,8.7,8,6,0,0,60.16
3323,2022-12-29,Cheltenham,10,Good to Soft,2,9,511,50,26,7,9.9,9,5,0,0,19.09
3324,2022-12-29,Epsom,5,Good to Firm,2,6,479,26,42,6,9.2,1,2,0,1,5.56
3324,2022-12-29,Epsom,5,Good to Firm,2,6,799,17,51,5,9.9,2,3,0,1,5.89
3324,2022-12-29,Epsom,5,Good to Firm,2,6,312,54,53,5,8.5,3,1,1,1,1.58
3324,2022-12-29,Epsom,5,Good to Firm,2,6,397,40,68,5,8.6,4,5,0,0,61.02
3324,2022-12-29,Epsom,5,Good to Firm,2,6,236,3,15,4,9.6,5,6,0,0,100.88
3324,2022-12-29,Epsom,5,Good to Firm,2,6,92,18,67,6,8.6,6,4,0,0,7.1
3325,2022-12-29,Sandown,7,Soft,4,14,634,23,23,5,9.9,1,10,0,0,61.84
3325,2022-12-29,Sandown,7,Soft,4,14,467,28,13,5,9.1,2,13,0,0,1517.58
3325,2022-12-29,Sandown,7,Soft,4,14,82,3,67,5,8.5,3,2,0,1,5.42
3325,2022-12-29,Sandown,7,Soft,4,14,347,3,25,3,9.9,4,5,0,0,8.2
3325,2022-12-29,Sandown,7,Soft,4,14,466,7,8,3,8.2,5,4,0,0,7.96
3325,2022-12-29,Sandown,7,Soft,4,14,783,31,10,7,9.7,6,7,0,0,29.58
3325,2022-12-29,Sandown,7,Soft,4,14,273,40,18,6,8.6,7,3,0,1,7.83
3325,2022-12-29,Sandown,7,Soft,4,14,344,3,37,6,9.3,8,6,0,0,11.19
3325,2022-12-29,Sandown,7,Soft,4,14,704,23,27,5,9.8,9,12,0,0,940.86
3325,2022-12-29,Sandown,7,Soft,4,14,73,57,35,4,9.0,10,11,0,0,177.71
3325,2022-12-29,Sandown,7,Soft,4,14,318,13,2,7,9.9,11,8,0,0,35.53
3325,2022-12-29,Sandown,7,Soft,4,14,106,27,57,3,9.9,12,9,0,0,45.67
3325,2022-12-29,Sandown,7,Soft,4,14,161,55,31,6,8.7,13,14,0,0,4974.34
3325,2022-12-29,Sandown,7,Soft,4,14,714,14,33,6,9.4,14,1,1,1,2.54
3326,2022-12-30,Doncaster,8,Soft,2,13,484,22,72,3,9.5,1,3,0,1,3.58
3326,2022-12-30,Doncaster,8,Soft,2,13,27,32,24,7,9.2,2,11,0,0,595.41
3326,2022-12-30,Doncaster,8,Soft,2,13,397,40,68,5,8.8,3,13,0,0,948.47
3326,2022-12-30,Doncaster,8,Soft,2,13,55,18,52,3,8.0,4,4,0,0,17.06
3326,2022-12-30,Doncaster,8,Soft,2,13,398,12,28,6,8.2,5,5,0,0,21.48
3326,2022-12-30,Doncaster,8,Soft,2,13,314,34,46,7,8.6,6,7,0,0,35.05
3326,2022-12-30,Doncaster,8,Soft,2,13,638,16,41,4,8.5,7,8,0,0,49.11
3326,2022-12-30,Doncaster,8,Soft,2,13,625,14,65,6,8.3,8,2,0,1,3.28
3326,2022-12-30,Doncaster,8,Soft,2,13,410,15,26,6,9.7,9,6,0,0,21.77
3326,2022-12-30,Doncaster,8,Soft,2,13,46,4,20,4,8.1,10,9,0,0,332.95
3326,2022-12-30,Doncaster,8,Soft,2,13,407,46,47,4,9.8,11,10,0,0,385.92
3326,2022-12-30,Doncaster,8,Soft,2,13,318,13,2,7,9.3,12,1,1,1,2.8
3326,2022-12-30,Doncaster,8,Soft,2,13,742,36,66,5,8.0,13,12,0,0,930.32
3327,2022-12-30,Epsom,16,Good,2,10,94,3,10,5,8.2,1,7,0,0,57.32
3327,2022-12-30,Epsom,16,Good,2,10,376,13,9,3,8.7,2,6,0,0,19.54
3327,2022-12-30,Epsom,16,Good,2,10,65,49,64,7,8.3,3,2,0,1,4.09
3327,2022-12-30,Epsom,16,Good,2,10,597,27,27,3,8.3,4,1,1,1,1.98
3327,2022-12-30,Epsom,16,Good,2,10,175,10,13,3,8.6,5,10,0,0,132.75
3327,2022-12-30,Epsom,16,Good,2,10,163,14,39,6,9.6,6,5,0,0,16.07
3327,2022-12-30,Epsom,16,Good,2,10,633,25,1,3,8.7,7,3,0,1,5.96
3327,2022-12-30,Epsom,16,Good,2,10,522,45,68,4,8.8,8,9,0,0,127.93
3327,2022-12-30,Epsom,16,Good,2,10,15,7,46,6,9.5,9,8,0,0,124.16
3327,2022-12-30,Epsom,16,Good,2,10,184,29,23,5,9.1,10,4,0,0,12.73
3328,2022-12-30,Ascot,12,Heavy,6,12,57,57,55,7,8.5,1,3,0,1,14.42
3328,2022-12-30,Ascot,12,Heavy,6,12,185,28,32,5,9.2,2,8,0,0,119.88
3328,2022-12-30,Ascot,12,Heavy,6,12,480,36,43,3,8.8,3,5,0,0,17.66
3328,2022-12-30,Ascot,12,Heavy,6,12,394,12,77,5,9.1,4,7,0,0,25.26
3328,2022-12-30,Ascot,12,Heavy,6,12,276,52,13,4,9.8,5,6,0,0,23.24
3328,2022-12-30,Ascot,12,Heavy,6,12,357,56,77,7,8.3,6,4,0,0,15.34
3328,2022-12-30,Ascot,12,Heavy,6,12,707,22,6,5,9.0,7,11,0,0,1505.33
3328,2022-12-30,Ascot,12,Heavy,6,12,706,22,17,6,8.6,8,1,1,1,1.27
3328,2022-12-30,Ascot,12,Heavy,6,12,767,59,39,5,9.6,9,10,0,0,1009.83
3328,2022-12-30,Ascot,12,Heavy,6,12,483,53,55,5,9.1,10,12,0,0,14915.26
3328,2022-12-30,Ascot,12,Heavy,6,12,178,29,53,3,8.9,11,2,0,1,13.37
3328,2022-12-30,Ascot,12,Heavy,6,12,727,20,79,7,9.3,12,9,0,0,295.91
3329,2022-12-30,Sandown,5,Good,1,9,440,31,11,6,9.8,1,3,0,1,6.77
3329,2022-12-30,Sandown,5,Good,1,9,606,16,21,6,9.0,2,4,0,0,19.69
3329,2022-12-30,Sandown,5,Good,1,9,777,51,34,3,8.1,3,6,0,0,33.72
3329,2022-12-30,Sandown,5,Good,1,9,283,11,38,6,8.0,4,5,0,0,32.9
3329,2022-12-30,Sandown,5,Good,1,9,128,21,1,3,8.9,5,8,0,0,206.67
3329,2022-12-30,Sandown,5,Good,1,9,49,9,12,3,8.7,6,7,0,0,39.51
3329,2022-12-30,Sandown,5,Good,1,9,294,8,3,3,8.9,7,2,0,1,6.64
3329,2022-12-30,Sandown,5,Good,1,9,75,53,73,5,9.3,8,9,0,0,7302.42
3329,2022-12-30,Sandown,5,Good,1,9,477,3,36,3,9.6,9,1,1,1,1.41
3330,2022-12-31,Sandown,20,Good to Soft,6,12,292,28,36,3,8.1,1,6,0,0,43.28
3330,2022-12-31,Sandown,20,Good to Soft,6,12,216,16,26,6,8.3,2,4,0,0,17.26
3330,2022-12-31,Sandown,20,Good to Soft,6,12,603,35,16,5,9.8,3,1,1,1,1.36
3330,2022-12-31,Sandown,20,Good to Soft,6,12,485,42,48,3,9.3,4,9,0,0,66.31
3330,2022-12-31,Sandown,20,Good to Soft,6,12,563,32,34,5,8.4,5,10,0,0,97.89
3330,2022-12-31,Sandown,20,Good to Soft,6,12,298,33,21,5,9.7,6,5,0,0,42.22
3330,2022-12-31,Sandown,20,Good to Soft,6,12,574,8,54,6,9.3,7,7,0,0,47.08
3330,2022-12-31,Sandown,20,Good to Soft,6,12,592,27,58,5,9.5,8,2,0,1,7.12
3330,2022-12-31,Sandown,20,Good to Soft,6,12,488,33,67,7,8.1,9,11,0,0,198.42
3330,2022-12-31,Sandown,20,Good to Soft,6,12,411,20,5,7,9.1,10,12,0,0,383.61
3330,2022-12-31,Sandown,20,Good to Soft,6,12,252,47,47,3,9.8,11,3,0,1,10.86
3330,2022-12-31,Sandown,20,Good to Soft,6,12,105,56,30,6,8.6,12,8,0,0,47.92
3331,2022-12-31,Epsom,7,Firm,2,7,721,59,39,4,9.3,1,2,0,1,3.13
3331,2022-12-31,Epsom,7,Firm,2,7,560,13,24,7,9.6,2,1,1,1,2.03
3331,2022-12-31,Epsom,7,Firm,2,7,65,49,64,7,9.4,3,6,0,0,52.98
